price,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,fuelType,brand,notRepairedDamage
6315,kombi,2002,manuell,150,laguna,150000,diesel,renault,nein
800,kleinwagen,2001,manuell,60,golf,150000,benzin,fiat,nein
6250,suv,2003,automatik,163,m_klasse,150000,diesel,mercedes_benz,nein
2950,bus,2006,manuell,150,espace,150000,diesel,renault,nein
650,kleinwagen,1997,manuell,75,colt,150000,benzin,Other,nein
2150,cabrio,2000,manuell,110,golf,150000,diesel,volkswagen,nein
860,kleinwagen,2000,manuell,65,corsa,150000,benzin,opel,nein
26700,limousine,2013,automatik,245,x_reihe,125000,benzin,bmw,nein
2000,kleinwagen,2005,manuell,80,fiesta,150000,lpg,ford,nein
2300,kleinwagen,2000,manuell,0,beetle,5000,benzin,volkswagen,nein
1100,kleinwagen,1999,manuell,50,arosa,150000,benzin,seat,nein
1290,kombi,2000,manuell,116,focus,150000,benzin,ford,nein
7990,kleinwagen,2007,manuell,174,cooper,100000,benzin,Other,nein
6200,cabrio,2000,manuell,200,golf,150000,benzin,volkswagen,nein
600,limousine,1991,manuell,113,3er,150000,benzin,bmw,nein
850,cabrio,1996,manuell,0,golf,150000,benzin,volkswagen,nein
7000,kombi,2011,manuell,75,combo,70000,diesel,opel,ja
6315,limousine,2002,manuell,112,andere,150000,diesel,Other,ja
8499,suv,2007,manuell,140,tiguan,150000,diesel,volkswagen,nein
9999,kleinwagen,2010,manuell,111,clubman,150000,diesel,Other,nein
18900,limousine,2010,automatik,292,c_klasse,70000,benzin,mercedes_benz,nein
6315,kombi,1998,manuell,88,3_reihe,150000,benzin,peugeot,nein
6315,limousine,1995,manuell,218,golf,150000,benzin,bmw,nein
1190,kombi,1995,automatik,204,andere,150000,benzin,Other,ja
1800,limousine,1992,manuell,109,c_klasse,150000,benzin,mercedes_benz,nein
3200,suv,1994,manuell,80,andere,150000,benzin,Other,nein
3300,kombi,2007,manuell,110,astra,150000,diesel,opel,nein
2600,kleinwagen,2005,manuell,0,musa,150000,andere,Other,nein
6315,kombi,1998,automatik,216,e_klasse,150000,benzin,mercedes_benz,ja
6315,limousine,2000,manuell,0,golf,150000,benzin,volkswagen,nein
8500,limousine,2009,manuell,140,a3,150000,diesel,audi,ja
1000,kleinwagen,1989,manuell,75,golf,150000,benzin,volkswagen,ja
9200,suv,2003,manuell,0,touareg,150000,benzin,volkswagen,nein
27850,bus,2011,automatik,224,viano,150000,diesel,mercedes_benz,nein
2699,kleinwagen,2006,manuell,86,clio,150000,diesel,renault,nein
3100,kombi,2002,automatik,163,a6,150000,diesel,audi,nein
5300,bus,2006,manuell,105,zafira,150000,benzin,opel,nein
3200,limousine,2005,manuell,0,astra,150000,diesel,opel,nein
1100,kleinwagen,1998,manuell,50,polo,150000,benzin,volkswagen,nein
8800,limousine,2010,manuell,333,a4,100000,benzin,audi,ja
1500,kombi,2000,manuell,179,a6,150000,diesel,audi,ja
3450,limousine,2001,manuell,150,beetle,125000,benzin,volkswagen,nein
15500,limousine,2015,manuell,90,polo,10000,benzin,volkswagen,nein
2650,kleinwagen,2004,manuell,65,micra,125000,benzin,Other,nein
599,limousine,1993,manuell,90,80,150000,benzin,audi,nein
14900,cabrio,2008,manuell,170,3er,150000,benzin,bmw,nein
6315,kleinwagen,2000,manuell,55,corsa,150000,benzin,opel,nein
6500,kleinwagen,1997,manuell,46,kaefer,90000,benzin,volkswagen,nein
890,kleinwagen,1998,manuell,50,lupo,150000,benzin,volkswagen,nein
6800,limousine,2003,automatik,272,7er,150000,benzin,bmw,nein
900,kleinwagen,2003,automatik,0,a_klasse,150000,diesel,mercedes_benz,ja
800,limousine,1996,manuell,122,c_klasse,150000,benzin,mercedes_benz,nein
600,limousine,1987,manuell,105,e_klasse,150000,benzin,mercedes_benz,ja
5750,cabrio,2006,manuell,125,tigra,80000,benzin,opel,nein
1500,limousine,2016,manuell,136,100,150000,benzin,audi,nein
18500,bus,1966,manuell,0,transporter,5000,benzin,volkswagen,nein
1999,limousine,2018,manuell,109,v40,150000,benzin,Other,nein
26199,limousine,2012,automatik,170,e_klasse,30000,diesel,mercedes_benz,nein
750,bus,1999,manuell,132,andere,150000,benzin,peugeot,ja
10800,limousine,2005,manuell,256,a4,150000,benzin,audi,nein
6300,cabrio,2007,manuell,126,mx_reihe,100000,benzin,Other,nein
13950,kombi,2011,automatik,122,passat,100000,benzin,volkswagen,nein
6315,limousine,2016,manuell,54,cuore,125000,benzin,Other,nein
1400,limousine,1997,manuell,125,passat,150000,benzin,volkswagen,nein
4000,bus,1999,manuell,75,transporter,150000,diesel,volkswagen,nein
11500,limousine,2010,automatik,105,golf,80000,diesel,volkswagen,nein
3400,limousine,2006,manuell,0,a4,150000,diesel,audi,nein
1200,bus,1998,manuell,67,transporter,150000,diesel,volkswagen,ja
11500,andere,1958,manuell,115,andere,40000,benzin,mercedes_benz,nein
6315,kombi,2000,manuell,90,golf,150000,benzin,Other,ja
3500,bus,2002,manuell,192,zafira,150000,benzin,opel,nein
6315,limousine,1994,manuell,0,r19,150000,benzin,renault,nein
4689,limousine,1999,manuell,150,a3,90000,benzin,audi,nein
2500,kombi,2006,manuell,150,zafira,150000,diesel,opel,nein
1499,cabrio,2002,manuell,110,3_reihe,150000,benzin,peugeot,nein
17000,limousine,2010,automatik,211,golf,70000,benzin,volkswagen,nein
599,limousine,2002,automatik,133,andere,90000,benzin,Other,nein
555,limousine,1998,manuell,102,a_klasse,150000,benzin,mercedes_benz,ja
1000,kleinwagen,2001,manuell,136,2_reihe,125000,benzin,peugeot,nein
11000,andere,2010,manuell,102,caddy,60000,benzin,volkswagen,nein
2299,cabrio,1994,automatik,174,andere,150000,benzin,audi,nein
600,limousine,1999,manuell,101,astra,150000,benzin,opel,nein
5899,kleinwagen,2009,manuell,90,jazz,125000,benzin,Other,nein
750,kombi,1980,manuell,0,andere,150000,diesel,mercedes_benz,nein
2300,bus,2002,manuell,86,ducato,150000,diesel,fiat,nein
3400,limousine,2017,manuell,75,golf,150000,benzin,volkswagen,nein
12450,kleinwagen,2010,automatik,122,a1,80000,benzin,audi,nein
12450,kleinwagen,2010,manuell,143,1er,150000,diesel,bmw,nein
2500,limousine,1998,automatik,101,golf,125000,benzin,volkswagen,nein
3990,limousine,2005,automatik,135,verso,150000,benzin,Other,nein
3400,limousine,2004,manuell,82,a_klasse,150000,diesel,mercedes_benz,nein
999,kombi,2004,manuell,131,passat,150000,diesel,volkswagen,ja
10500,limousine,2002,automatik,360,s_klasse,125000,benzin,mercedes_benz,nein
1100,kleinwagen,1999,manuell,101,golf,150000,benzin,volkswagen,ja
799,kleinwagen,1999,manuell,54,corsa,150000,benzin,opel,nein
699,kleinwagen,1997,manuell,88,3_reihe,150000,benzin,Other,nein
8650,cabrio,2007,manuell,116,astra,125000,benzin,opel,nein
6315,andere,2011,manuell,122,scirocco,125000,benzin,volkswagen,nein
1550,kleinwagen,2005,manuell,65,picanto,125000,benzin,Other,nein
600,kombi,1999,manuell,67,andere,150000,benzin,Other,nein
37500,kombi,2014,manuell,300,andere,30000,benzin,audi,nein
5599,limousine,2003,manuell,143,c_klasse,150000,diesel,mercedes_benz,nein
2500,limousine,1995,manuell,90,golf,125000,benzin,volkswagen,nein
4999,kleinwagen,2005,manuell,64,polo,30000,benzin,volkswagen,nein
1100,limousine,1999,manuell,140,primera,150000,benzin,Other,nein
1600,kombi,2008,manuell,75,logan,150000,benzin,Other,nein
950,kleinwagen,1997,manuell,45,corsa,125000,benzin,opel,nein
6499,kleinwagen,2013,manuell,68,spark,50000,benzin,Other,nein
7500,kleinwagen,2003,manuell,16,500,125000,benzin,fiat,nein
6315,bus,2001,manuell,65,kangoo,150000,diesel,renault,nein
22650,bus,2015,manuell,125,golf,10000,benzin,volkswagen,nein
5000,coupe,2003,automatik,163,c_klasse,150000,benzin,mercedes_benz,nein
5800,kleinwagen,2004,manuell,116,cooper,125000,benzin,Other,nein
5500,limousine,2006,manuell,102,jetta,150000,benzin,volkswagen,nein
3900,limousine,2002,automatik,143,e_klasse,150000,diesel,mercedes_benz,nein
1250,kleinwagen,2001,manuell,58,twingo,70000,benzin,renault,nein
6315,limousine,2016,manuell,0,zafira,5000,cng,opel,ja
9550,kombi,2005,manuell,204,a4,150000,diesel,audi,nein
19800,limousine,2006,manuell,280,impreza,80000,benzin,Other,nein
14999,coupe,2004,automatik,333,6er,150000,benzin,bmw,nein
1850,kombi,1999,manuell,0,astra,150000,benzin,opel,nein
8700,kombi,2005,manuell,140,a4,150000,diesel,audi,nein
550,limousine,2017,manuell,55,elefantino,125000,benzin,Other,nein
600,limousine,2016,manuell,114,almera,150000,benzin,Other,ja
2099,kleinwagen,2002,manuell,106,yaris,150000,benzin,Other,nein
5800,kleinwagen,2004,automatik,105,golf,125000,diesel,volkswagen,ja
1450,kleinwagen,1988,manuell,26,601,70000,benzin,Other,nein
4500,kombi,2002,manuell,131,a4,150000,diesel,audi,nein
7200,kleinwagen,2012,manuell,69,corsa,70000,benzin,opel,nein
2400,limousine,2017,manuell,90,golf,150000,benzin,opel,nein
19750,suv,2007,automatik,224,m_klasse,150000,diesel,mercedes_benz,nein
7999,kombi,2010,automatik,143,passat,150000,diesel,volkswagen,nein
6315,kombi,1998,manuell,115,vectra,125000,benzin,opel,nein
7700,limousine,2006,manuell,122,1er,125000,diesel,bmw,nein
13950,suv,2009,automatik,150,cr_reihe,90000,benzin,Other,nein
7600,suv,2004,automatik,163,m_klasse,150000,diesel,mercedes_benz,nein
21000,kombi,2014,manuell,150,a3,30000,diesel,audi,nein
4299,coupe,1971,manuell,120,golf,5000,benzin,opel,nein
6315,kleinwagen,2000,manuell,60,punto,125000,benzin,fiat,ja
9999,bus,2011,manuell,125,altea,90000,benzin,seat,nein
3199,bus,2004,manuell,88,vito,150000,diesel,mercedes_benz,nein
4286,limousine,1999,manuell,132,andere,150000,benzin,Other,nein
2000,limousine,2000,manuell,136,golf,150000,lpg,Other,nein
6700,limousine,2007,manuell,122,1er,150000,diesel,bmw,nein
3400,cabrio,1995,automatik,101,3_reihe,90000,benzin,peugeot,nein
2200,kleinwagen,2005,manuell,50,fortwo,125000,benzin,Other,nein
2999,limousine,2002,manuell,115,passat,150000,benzin,volkswagen,nein
11990,kombi,2012,manuell,140,astra,30000,benzin,opel,nein
11500,limousine,2015,manuell,110,megane,10000,benzin,renault,nein
1500,kleinwagen,1999,manuell,50,polo,150000,benzin,volkswagen,nein
820,limousine,1998,manuell,55,elefantino,150000,benzin,Other,nein
1300,kleinwagen,2002,manuell,75,corsa,125000,benzin,opel,nein
6315,limousine,1995,manuell,71,astra,150000,benzin,opel,nein
6999,limousine,2005,manuell,150,3er,150000,benzin,bmw,nein
7600,bus,2007,manuell,140,sharan,150000,diesel,volkswagen,nein
3800,limousine,1996,manuell,115,3er,70000,benzin,bmw,nein
1050,kleinwagen,1999,manuell,50,lupo,150000,benzin,volkswagen,nein
5999,cabrio,1999,manuell,118,z_reihe,150000,benzin,bmw,nein
9800,coupe,2007,manuell,200,tt,150000,benzin,audi,nein
12999,kombi,2007,manuell,197,3er,125000,diesel,bmw,nein
11800,kombi,2009,automatik,125,a3,90000,benzin,audi,nein
500,limousine,2016,manuell,55,polo,150000,benzin,volkswagen,nein
3200,limousine,2005,manuell,0,3_reihe,80000,diesel,peugeot,nein
1350,kleinwagen,2003,manuell,0,punto,150000,benzin,fiat,nein
5800,kleinwagen,2008,manuell,80,corsa,90000,benzin,opel,nein
1600,limousine,2017,manuell,0,omega,150000,benzin,opel,nein
2700,limousine,2002,manuell,120,6_reihe,150000,benzin,Other,nein
1300,limousine,2005,manuell,87,logan,150000,benzin,Other,nein
950,limousine,1998,manuell,75,golf,150000,benzin,volkswagen,nein
2700,limousine,2016,manuell,116,focus,150000,benzin,ford,nein
2222,limousine,2002,manuell,75,golf,125000,benzin,volkswagen,ja
6800,suv,2004,manuell,163,andere,150000,diesel,mercedes_benz,nein
1850,kleinwagen,2000,manuell,60,1_reihe,150000,benzin,peugeot,nein
500,limousine,1995,manuell,136,omega,125000,benzin,opel,nein
4850,kombi,2001,automatik,163,c_klasse,125000,benzin,mercedes_benz,nein
3299,limousine,2007,manuell,136,3_reihe,150000,diesel,peugeot,nein
4900,limousine,1989,manuell,170,90,150000,benzin,audi,nein
800,bus,2000,manuell,150,andere,150000,benzin,Other,ja
2500,kleinwagen,1991,manuell,107,golf,150000,benzin,volkswagen,nein
3000,bus,2002,manuell,102,scenic,150000,diesel,renault,nein
4750,limousine,2017,manuell,65,micra,40000,benzin,Other,nein
6315,limousine,2016,manuell,88,andere,150000,benzin,Other,nein
13000,suv,1971,automatik,200,andere,100000,lpg,Other,nein
6700,bus,2005,manuell,150,viano,150000,diesel,mercedes_benz,nein
600,limousine,2005,manuell,75,2_reihe,125000,benzin,peugeot,ja
6315,limousine,2000,manuell,0,corsa,150000,benzin,opel,nein
1450,kleinwagen,1996,manuell,60,corsa,125000,benzin,opel,nein
650,limousine,2016,manuell,60,ka,150000,benzin,ford,nein
8290,kleinwagen,2011,manuell,87,corsa,20000,benzin,opel,nein
7850,limousine,2008,manuell,122,1er,100000,benzin,bmw,nein
6315,kleinwagen,1997,manuell,60,corsa,150000,benzin,opel,nein
6315,kleinwagen,1996,manuell,125,a3,150000,benzin,audi,ja
4300,cabrio,1996,automatik,193,3er,150000,benzin,bmw,nein
6315,kleinwagen,1995,manuell,90,golf,150000,benzin,volkswagen,nein
1300,kombi,1995,manuell,0,golf,150000,benzin,volkswagen,nein
7000,limousine,2008,manuell,143,3er,125000,benzin,bmw,ja
6315,limousine,2000,manuell,0,golf,5000,benzin,mercedes_benz,nein
22900,limousine,2008,manuell,408,3er,100000,benzin,bmw,nein
1999,limousine,1990,manuell,75,andere,150000,diesel,mercedes_benz,nein
600,kleinwagen,2001,manuell,0,ka,150000,benzin,ford,nein
22999,limousine,2014,manuell,109,a_klasse,20000,diesel,mercedes_benz,nein
1250,limousine,1991,manuell,90,80,150000,benzin,audi,nein
5650,limousine,1996,manuell,116,golf,150000,benzin,volkswagen,nein
4200,limousine,2007,manuell,95,colt,125000,diesel,Other,nein
1111,kleinwagen,2000,manuell,75,andere,125000,benzin,Other,nein
12900,limousine,2006,automatik,224,andere,150000,diesel,mercedes_benz,nein
2000,kleinwagen,2006,manuell,69,yaris,150000,benzin,Other,nein
2400,kleinwagen,2006,automatik,0,fortwo,150000,benzin,Other,nein
700,limousine,2016,manuell,116,3er,150000,benzin,bmw,nein
1700,kleinwagen,1999,manuell,75,lupo,150000,benzin,volkswagen,nein
10200,kombi,2010,manuell,0,octavia,150000,diesel,Other,nein
12990,suv,2010,manuell,110,yeti,80000,diesel,Other,nein
6315,kleinwagen,2000,manuell,0,micra,5000,benzin,Other,nein
1400,kleinwagen,2003,automatik,75,corsa,125000,benzin,opel,nein
15300,coupe,2005,automatik,0,clk,50000,diesel,mercedes_benz,nein
5000,kombi,2009,manuell,109,focus,150000,benzin,ford,nein
9600,limousine,2010,manuell,116,3er,150000,benzin,bmw,nein
17799,limousine,2007,manuell,177,x_reihe,125000,diesel,bmw,nein
13900,suv,2009,manuell,150,tiguan,70000,benzin,volkswagen,nein
1999,kombi,2000,manuell,75,astra,150000,benzin,opel,nein
4950,limousine,2006,automatik,155,vectra,125000,benzin,opel,nein
17000,limousine,2006,automatik,349,q7,125000,benzin,audi,nein
5500,kleinwagen,2008,manuell,86,ibiza,100000,benzin,seat,nein
2999,limousine,2003,manuell,105,3_reihe,150000,benzin,Other,nein
2499,limousine,1999,automatik,193,5er,150000,benzin,bmw,nein
2000,limousine,2017,automatik,0,fortwo,150000,benzin,Other,nein
14950,bus,2011,manuell,140,alhambra,150000,diesel,seat,nein
3500,kleinwagen,2003,manuell,101,golf,150000,diesel,volkswagen,nein
1899,kleinwagen,2005,manuell,69,ka,150000,benzin,ford,nein
1100,kleinwagen,1991,manuell,75,golf,125000,benzin,volkswagen,nein
950,kombi,1999,manuell,0,c_klasse,150000,benzin,mercedes_benz,nein
6150,limousine,2017,manuell,102,touran,150000,benzin,volkswagen,nein
1350,kombi,1998,automatik,170,e_klasse,150000,benzin,mercedes_benz,nein
900,kleinwagen,1997,manuell,90,golf,150000,benzin,volkswagen,nein
6290,kleinwagen,2007,automatik,102,swift,30000,benzin,Other,nein
8650,kombi,2012,manuell,90,ibiza,100000,diesel,seat,nein
15900,kombi,2011,automatik,170,c_klasse,125000,diesel,mercedes_benz,nein
2100,limousine,2003,manuell,101,golf,150000,diesel,volkswagen,nein
1200,coupe,2000,manuell,116,astra,150000,benzin,opel,nein
9250,suv,2003,manuell,122,defender,100000,diesel,Other,nein
6249,kombi,2010,manuell,101,focus,125000,benzin,ford,nein
3000,limousine,2002,manuell,131,a4,150000,benzin,audi,nein
2100,suv,1999,manuell,64,caddy,150000,diesel,volkswagen,nein
4900,suv,2005,manuell,141,sportage,125000,benzin,Other,nein
5490,cabrio,1999,manuell,115,3er,125000,benzin,bmw,nein
500,limousine,1996,manuell,0,a4,150000,benzin,audi,nein
7999,kleinwagen,2012,manuell,60,up,60000,benzin,volkswagen,nein
6315,kleinwagen,1997,manuell,0,ka,150000,benzin,ford,nein
8200,limousine,2008,manuell,185,e_klasse,150000,diesel,mercedes_benz,nein
1500,limousine,2004,manuell,0,scenic,150000,diesel,renault,nein
1500,kleinwagen,1997,manuell,75,astra,90000,benzin,opel,nein
4999,kleinwagen,2009,manuell,101,clio,125000,benzin,renault,nein
900,kombi,1999,manuell,0,c_klasse,150000,benzin,mercedes_benz,nein
1500,kleinwagen,2005,manuell,72,andere,125000,lpg,Other,nein
16000,suv,2011,manuell,163,i_reihe,125000,lpg,Other,nein
1250,bus,2002,manuell,0,ducato,150000,diesel,fiat,nein
1500,kleinwagen,2004,manuell,75,corsa,150000,benzin,opel,nein
4900,kleinwagen,2009,manuell,54,fox,80000,benzin,volkswagen,nein
6799,kleinwagen,2009,manuell,82,fiesta,30000,benzin,ford,nein
8450,cabrio,2009,manuell,109,2_reihe,125000,diesel,peugeot,nein
6315,kombi,1999,manuell,0,andere,150000,benzin,Other,ja
1500,limousine,2004,manuell,113,megane,125000,benzin,renault,nein
10500,coupe,2010,manuell,122,scirocco,70000,benzin,volkswagen,nein
15999,kombi,2011,manuell,120,a4,70000,benzin,audi,nein
1150,kleinwagen,1999,automatik,54,fortwo,125000,benzin,Other,nein
6315,kleinwagen,1995,manuell,60,golf,150000,benzin,volkswagen,nein
4750,kombi,2006,automatik,140,a4,150000,diesel,audi,nein
2750,cabrio,2000,manuell,116,golf,150000,benzin,volkswagen,nein
850,limousine,1995,manuell,60,golf,100000,benzin,volkswagen,nein
5500,kleinwagen,2008,automatik,68,c2,125000,diesel,Other,nein
1749,bus,1997,manuell,133,andere,150000,benzin,Other,nein
6200,limousine,1982,manuell,90,andere,150000,benzin,mercedes_benz,nein
1500,limousine,2017,manuell,101,fabia,20000,benzin,Other,nein
16500,limousine,2018,manuell,110,golf,150000,benzin,volkswagen,nein
1400,limousine,2000,manuell,86,lanos,70000,benzin,Other,nein
2490,kleinwagen,2001,manuell,58,corsa,60000,benzin,opel,nein
1100,limousine,2018,manuell,115,focus,150000,benzin,ford,nein
19000,kombi,2011,manuell,204,3er,90000,diesel,bmw,nein
7500,limousine,2011,automatik,160,insignia,40000,diesel,opel,nein
6315,cabrio,1989,manuell,95,golf,150000,benzin,volkswagen,nein
750,limousine,1995,manuell,0,golf,150000,diesel,volkswagen,nein
1350,bus,2003,automatik,177,espace,150000,diesel,renault,ja
600,limousine,2016,manuell,180,andere,150000,benzin,Other,nein
5350,suv,2007,automatik,163,golf,150000,benzin,mercedes_benz,nein
5200,kombi,2004,manuell,220,v50,125000,benzin,Other,nein
4499,bus,2003,manuell,0,touran,150000,diesel,volkswagen,nein
2400,kleinwagen,2005,manuell,60,corsa,150000,benzin,opel,nein
1250,limousine,1999,manuell,116,focus,125000,benzin,ford,nein
4400,kombi,2007,manuell,105,golf,150000,diesel,volkswagen,nein
1100,coupe,1999,manuell,0,clk,150000,benzin,mercedes_benz,nein
7500,kleinwagen,2009,automatik,103,andere,60000,benzin,Other,ja
11850,limousine,2018,manuell,131,transporter,150000,benzin,volkswagen,nein
41500,cabrio,2015,automatik,190,andere,20000,diesel,bmw,nein
900,limousine,1991,manuell,122,andere,125000,benzin,mercedes_benz,nein
2650,kombi,2002,manuell,90,focus,150000,diesel,ford,nein
6315,kleinwagen,1993,manuell,88,3_reihe,150000,benzin,peugeot,ja
18950,limousine,2013,manuell,131,qashqai,60000,diesel,Other,nein
2899,limousine,2000,manuell,90,a_klasse,80000,diesel,mercedes_benz,nein
5300,kleinwagen,2010,manuell,75,clio,30000,benzin,renault,nein
10000,cabrio,2006,manuell,160,mx_reihe,90000,benzin,Other,nein
699,cabrio,2001,manuell,90,golf,40000,diesel,volkswagen,ja
1250,cabrio,2003,manuell,0,2_reihe,150000,lpg,peugeot,nein
9190,cabrio,2004,automatik,163,andere,150000,lpg,audi,nein
9000,bus,2000,manuell,102,transporter,150000,diesel,volkswagen,nein
5200,kombi,2004,automatik,143,c_klasse,150000,benzin,mercedes_benz,nein
1650,kleinwagen,2003,manuell,60,c2,150000,benzin,Other,nein
12999,coupe,2003,automatik,320,911,150000,benzin,Other,ja
6990,cabrio,2004,manuell,163,a4,150000,diesel,audi,nein
850,kleinwagen,1995,manuell,60,golf,150000,benzin,volkswagen,nein
9000,limousine,2014,manuell,60,polo,30000,benzin,volkswagen,nein
6800,andere,2006,manuell,116,touran,150000,benzin,volkswagen,nein
1000,kleinwagen,1998,manuell,60,polo,150000,diesel,volkswagen,nein
2000,kleinwagen,2011,automatik,5,golf,20000,diesel,Other,ja
6315,kleinwagen,1998,manuell,75,golf,150000,benzin,opel,nein
7999,kleinwagen,2005,manuell,300,golf,20000,benzin,volkswagen,nein
