,index,dateCrawled,name,seller,offerType,price,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,nrOfPictures,postalCode,lastSeen
270650,270650,2016-03-20 23:37:59,BMW_318i_Edition_Sport,privat,Angebot,17900,control,limousine,2012,manuell,143,3er,80000,2,benzin,bmw,nein,2016-03-20 00:00:00,0,4229,2016-04-07 14:32:43
353198,353198,2016-03-28 10:56:31,Mazda_323_f_tuev._neu,privat,Angebot,1299,control,limousine,1998,manuell,75,3_reihe,150000,12,benzin,mazda,nein,2016-03-28 00:00:00,0,99765,2016-04-06 13:44:47
121258,121258,2016-03-27 11:57:01,Hyundai_i20_1.2_Style,privat,Angebot,10500,test,kleinwagen,2015,manuell,84,i_reihe,10000,7,benzin,hyundai,nein,2016-03-27 00:00:00,0,7330,2016-04-01 11:18:26
269413,269413,2016-03-08 15:49:56,Seat_Leon_mit_Klima_und_standheizung,privat,Angebot,1150,test,kleinwagen,1999,manuell,101,leon,150000,12,benzin,seat,nein,2016-03-08 00:00:00,0,45731,2016-03-17 14:17:38
299175,299175,2016-03-05 15:56:20,Mazda_CX_7_2.2_MZR_CD_Center_Line,privat,Angebot,12950,control,suv,2010,manuell,173,cx_reihe,80000,2,diesel,mazda,nein,2016-03-05 00:00:00,0,42287,2016-03-07 13:15:29
180367,180367,2016-04-02 09:53:55,Audi_A6_2.0_TDI_DPF_multitronic_Navi_Leder_Automatik,privat,Angebot,9999,control,limousine,2008,automatik,140,a6,150000,10,diesel,audi,nein,2016-04-02 00:00:00,0,48249,2016-04-02 10:45:32
28057,28057,2016-03-16 23:57:45,Seat_Leon_2.0_T_FSI_Stylance_____TOP_AUSSTATTUNG!!!,privat,Angebot,3800,test,limousine,2006,manuell,185,leon,150000,1,benzin,seat,nein,2016-03-16 00:00:00,0,35510,2016-03-17 11:46:48
249762,249762,2016-03-20 22:50:06,Opel_Corsa_D_1:3_CDTI_Sport_saphirschwarz,privat,Angebot,4700,test,kleinwagen,2007,manuell,90,corsa,150000,11,diesel,opel,nein,2016-03-20 00:00:00,0,88299,2016-03-30 19:47:36
203909,203909,2016-03-08 12:57:10,Volkswagen_Golf_2.0_Automatik,privat,Angebot,1000,test,limousine,1995,automatik,116,golf,150000,9,benzin,volkswagen,nein,2016-03-08 00:00:00,0,81735,2016-04-05 16:44:49
135953,135953,2016-03-15 12:36:22,BMW_120i,privat,Angebot,9750,control,limousine,2007,manuell,170,1er,125000,6,benzin,bmw,nein,2016-03-15 00:00:00,0,28865,2016-04-06 02:17:30
255378,255378,2016-04-01 01:46:26,TOP....Ford_C__max_mit_Gasanlage.....Ghia,privat,Angebot,4500,control,bus,2004,manuell,125,c_max,150000,0,benzin,ford,nein,2016-03-31 00:00:00,0,59399,2016-04-07 03:17:18
80484,80484,2016-03-28 12:56:25,BMW_525_Touring_Diesel,privat,Angebot,2250,test,kombi,2000,manuell,143,5er,150000,2,diesel,bmw,nein,2016-03-28 00:00:00,0,39638,2016-04-06 16:15:31
8686,8686,2016-03-12 19:41:47,"Audi_A_4_Avant__2_5_TDI_mit_gruener_Plakette_""DEFEKT""",privat,Angebot,1700,test,kombi,2002,automatik,155,a4,150000,3,diesel,audi,ja,2016-03-12 00:00:00,0,44532,2016-03-15 06:17:52
339130,339130,2016-04-03 10:45:32,Renault_Clio_Sport_2.0_16V,privat,Angebot,11500,control,kleinwagen,2010,manuell,201,clio,80000,10,benzin,renault,nein,2016-04-03 00:00:00,0,47475,2016-04-07 11:44:28
212163,212163,2016-04-02 19:56:54,BMW_135,privat,Angebot,28499,control,coupe,2010,manuell,306,1er,60000,11,benzin,bmw,nein,2016-04-02 00:00:00,0,69151,2016-04-02 20:43:03
326043,326043,2016-03-24 20:37:19,Renault_Megane_1_9_dci_110_PS_6_Gang_Euro_4_Gruene_Plakette,privat,Angebot,2200,test,limousine,2006,manuell,110,megane,150000,6,diesel,renault,nein,2016-03-24 00:00:00,0,34346,2016-03-29 07:47:14
228445,228445,2016-03-28 20:51:26,Volkswagen_Golf_VI_2.0_GTI_DSG_RNS510_Dynaudio_Keyless,privat,Angebot,18900,control,limousine,2011,automatik,211,golf,50000,7,benzin,volkswagen,nein,2016-03-28 00:00:00,0,94110,2016-04-07 03:44:36
263311,263311,2016-03-21 20:57:23,Seat_Leon_ST_2.0_TDI_Start&Stop_FR,privat,Angebot,21999,control,kombi,2014,manuell,184,leon,60000,5,diesel,seat,nein,2016-03-21 00:00:00,0,29410,2016-03-24 11:17:37
26350,26350,2016-03-20 13:51:49,BMW_Z3_Caprio_Roadster_Sommerfahrzeug,privat,Angebot,5900,test,cabrio,1996,manuell,116,golf,150000,4,benzin,bmw,nein,2016-03-20 00:00:00,0,95473,2016-04-06 15:45:29
56408,56408,2016-03-14 18:46:47,Mazda_323___F,privat,Angebot,690,test,limousine,1998,manuell,89,3_reihe,150000,10,benzin,mazda,nein,2016-03-14 00:00:00,0,19053,2016-03-14 18:46:47
330436,330436,2016-03-22 13:38:56,Mercedes_Benz_C_200_Diesel_TÜV_Neu,privat,Angebot,2999,control,kombi,2002,manuell,116,c_klasse,150000,11,diesel,mercedes_benz,nein,2016-03-22 00:00:00,0,33607,2016-03-22 13:38:56
363798,363798,2016-04-03 22:45:44,Opel_Kadett_E_Cabrio,privat,Angebot,750,control,cabrio,1991,manuell,75,kadett,150000,7,benzin,opel,nein,2016-04-03 00:00:00,0,72813,2016-04-05 23:46:10
8574,8574,2016-03-09 14:48:47,Fiat_Stilo_1.9_JTD___136500_TKM___Diesel___silber,privat,Angebot,990,test,limousine,2002,manuell,101,stilo,150000,7,diesel,fiat,nein,2016-03-09 00:00:00,0,36132,2016-04-06 12:44:31
345241,345241,2016-03-08 17:45:31,Opel_Corsa_1.0_12V_Comfort,privat,Angebot,1490,control,kleinwagen,2001,manuell,58,corsa,150000,6,benzin,opel,nein,2016-03-08 00:00:00,0,6132,2016-03-12 02:16:15
312384,312384,2016-04-01 10:53:15,Mercedes_Benz_A_Klasse_A150,privat,Angebot,5900,control,kleinwagen,2005,automatik,95,a_klasse,100000,5,benzin,mercedes_benz,nein,2016-04-01 00:00:00,0,83233,2016-04-03 06:49:07
181152,181152,2016-03-07 14:55:09,Skoda_Citigo_1.0_MPI,privat,Angebot,7000,control,kleinwagen,2013,manuell,75,citigo,50000,10,benzin,skoda,ja,2016-03-07 00:00:00,0,26529,2016-04-07 06:46:02
208788,208788,2016-03-19 17:42:09,Kia_Rio,privat,Angebot,4400,control,kleinwagen,2007,manuell,97,rio,125000,4,benzin,kia,nein,2016-03-19 00:00:00,0,49733,2016-04-03 02:44:39
214855,214855,2016-04-01 16:54:58,Renault_Clio_1.2_TÜV,privat,Angebot,700,control,kleinwagen,2001,manuell,0,clio,100000,0,benzin,renault,nein,2016-04-01 00:00:00,0,45127,2016-04-05 12:17:38
218896,218896,2016-03-10 16:51:20,Audi_A6_QUATTRO_3.0_TDI___1._HAND___PANORAMA___TOP!,privat,Angebot,36900,control,kombi,2012,automatik,245,andere,80000,3,diesel,audi,nein,2016-03-10 00:00:00,0,60549,2016-04-06 12:45:32
142550,142550,2016-04-01 12:37:35,Seat_Arosa_1.0_Faltdach_Tuev_neu,privat,Angebot,999,test,kleinwagen,1999,manuell,50,arosa,150000,5,benzin,seat,nein,2016-04-01 00:00:00,0,1968,2016-04-03 08:17:08
103021,103021,2016-04-01 14:36:35,Vw_Passat_2.0_TDI_170_ps_6_Gang,privat,Angebot,5575,test,kombi,2006,manuell,170,passat,150000,0,diesel,volkswagen,nein,2016-04-01 00:00:00,0,44894,2016-04-07 12:46:34
207806,207806,2016-03-24 15:51:36,Mercedes_Benz_E_220_CDI_DPF_Cabrio_BlueEFFICIENCY_Automatik,privat,Angebot,24900,test,cabrio,2011,automatik,170,e_klasse,125000,9,diesel,mercedes_benz,nein,2016-03-24 00:00:00,0,33102,2016-04-07 07:46:39
44994,44994,2016-03-26 16:50:02,Peugeot_206,privat,Angebot,1100,control,kleinwagen,1999,manuell,0,3_reihe,80000,11,benzin,peugeot,nein,2016-03-26 00:00:00,0,4720,2016-03-26 16:50:02
137977,137977,2016-03-09 22:55:53,Skoda_440_Coupé_Oldtimer_zum_restaurieren,privat,Angebot,900,test,coupe,1958,manuell,0,andere,90000,0,benzin,skoda,nein,2016-03-09 00:00:00,0,86462,2016-03-23 14:45:45
152199,152199,2016-03-22 13:50:36,Daihatsu_Terios,privat,Angebot,5000,control,limousine,2006,manuell,105,terios,150000,7,benzin,daihatsu,nein,2016-03-22 00:00:00,0,47652,2016-03-23 21:44:31
348348,348348,2016-03-11 12:53:11,Mercedes_Benz_ML_270_CDI,privat,Angebot,4390,test,suv,2004,automatik,163,m_klasse,150000,9,diesel,mercedes_benz,nein,2016-03-11 00:00:00,0,65760,2016-03-12 11:40:17
156713,156713,2016-04-01 15:56:03,AUDI_A4_KLIMA_TUV_BIS_10:2017_SILBER_MIT_ALU,privat,Angebot,899,test,limousine,1996,manuell,0,a4,150000,12,benzin,audi,nein,2016-04-01 00:00:00,0,42329,2016-04-01 15:56:03
358449,358449,2016-03-22 13:50:27,Volkswagen_Golf_1.8_CL,privat,Angebot,550,control,limousine,1992,manuell,75,golf,150000,7,benzin,volkswagen,nein,2016-03-22 00:00:00,0,1990,2016-04-06 02:46:18
41356,41356,2016-03-30 18:50:56,Microcar_Virgo_3,privat,Angebot,3200,test,andere,2000,automatik,5,golf,40000,9,diesel,sonstige_autos,nein,2016-03-30 00:00:00,0,82402,2016-04-07 10:16:56
212441,212441,2016-03-19 21:55:46,Mercedes_Benz_C180_Sportcoupe_TUV_02.17,privat,Angebot,1500,control,coupe,2001,manuell,124,c_klasse,150000,0,benzin,mercedes_benz,nein,2016-03-19 00:00:00,0,26802,2016-04-07 14:58:47
183992,183992,2016-03-19 11:38:23,Audi_a3_2_0_tdi_s_line_plus_125kW_dsg,privat,Angebot,10900,test,limousine,2007,automatik,17011,a3,5000,7,diesel,audi,nein,2016-03-19 00:00:00,0,12355,2016-03-21 15:20:06
118674,118674,2016-04-01 22:54:06,Ford_Focus_1_8_l_Zetec_E_85_kw,privat,Angebot,2150,test,limousine,2004,manuell,115,focus,150000,4,benzin,ford,nein,2016-04-01 00:00:00,0,73547,2016-04-06 00:46:04
217384,217384,2016-03-08 13:51:52,FEST_PREiS,privat,Angebot,1000,control,limousine,1990,manuell,109,e_klasse,150000,12,benzin,mercedes_benz,nein,2016-03-08 00:00:00,0,73066,2016-03-08 14:41:37
209972,209972,2016-04-01 17:43:33,Volkswagen_Golf_1.9_TDI_Special_TÜV/_AU_NEU,privat,Angebot,4370,test,limousine,2003,manuell,101,golf,150000,3,diesel,volkswagen,nein,2016-04-01 00:00:00,0,22761,2016-04-05 12:47:19
348886,348886,2016-03-24 23:54:42,Toyota_Starlet_1.2_Noch_6_Monate_TÜV,privat,Angebot,700,test,kleinwagen,1997,manuell,60,golf,150000,0,benzin,toyota,nein,2016-03-24 00:00:00,0,37124,2016-03-29 20:17:21
141755,141755,2016-04-03 14:42:36,Renault_Twingo_mit_Falt__Dach,privat,Angebot,1100,test,kleinwagen,2004,manuell,0,twingo,150000,3,benzin,renault,nein,2016-04-03 00:00:00,0,31303,2016-04-05 13:18:31
184267,184267,2016-03-28 00:57:06,Ford_Mustang_1966_V8_Original_Erstlack_1_Vorbesitzer,privat,Angebot,25700,control,coupe,1966,automatik,200,mustang,150000,7,benzin,ford,nein,2016-03-27 00:00:00,0,76857,2016-04-06 09:45:54
343306,343306,2016-03-23 16:39:46,Mercedes_Benz_CLK_Coupe_230_Kompressor,privat,Angebot,2000,test,coupe,1999,manuell,193,clk,150000,4,benzin,mercedes_benz,nein,2016-03-23 00:00:00,0,91058,2016-04-01 22:17:18
301097,301097,2016-03-21 07:54:57,Golf_4_1_9_TDI,privat,Angebot,1900,control,kombi,2003,manuell,101,golf,150000,4,diesel,volkswagen,nein,2016-03-21 00:00:00,0,81243,2016-04-02 03:46:28
279950,279950,2016-03-10 15:25:24,Opel_Vectra_2.0,privat,Angebot,500,test,limousine,1997,manuell,136,vectra,150000,12,benzin,opel,ja,2016-03-10 00:00:00,0,65462,2016-03-10 15:52:55
360088,360088,2016-03-08 10:47:49,Mercedes_Benz_C_180__BlueEFFICIENCY__7G_TRONIC_Avantgarde,privat,Angebot,22500,test,limousine,2012,automatik,156,c_klasse,30000,9,benzin,mercedes_benz,nein,2016-03-08 00:00:00,0,72762,2016-03-23 06:18:11
104864,104864,2016-03-23 13:46:09,Audi_A6.__2.5_V6_TDI_S_Line_mit_neue_TÜV_und_neue_Zahnriemen!!!,privat,Angebot,4500,test,kombi,2004,automatik,163,a6,150000,8,diesel,audi,nein,2016-03-23 00:00:00,0,77933,2016-04-03 14:46:38
340849,340849,2016-03-28 15:53:28,peugeot_206_cabrio_cc,privat,Angebot,1950,control,cabrio,2004,manuell,109,2_reihe,150000,3,benzin,peugeot,nein,2016-03-28 00:00:00,0,54426,2016-03-28 15:53:28
156297,156297,2016-03-22 12:59:03,BMW_330i_Touring_M_Paket/Navi/Klima/Panorama/Xenon,privat,Angebot,10500,control,kombi,2006,manuell,258,3er,150000,4,benzin,bmw,nein,2016-03-22 00:00:00,0,79664,2016-03-22 12:59:03
99192,99192,2016-03-14 00:43:17,???Fiat_Grande_Punto???1__4_16V_Starjet_Sport???,privat,Angebot,3999,control,kleinwagen,2007,manuell,95,punto,80000,12,benzin,fiat,nein,2016-03-13 00:00:00,0,32469,2016-03-21 18:16:35
7207,7207,2016-03-26 12:57:21,Mercedes_Benz_C_180_T_Kompressor_Classic,privat,Angebot,4300,control,kombi,2002,manuell,143,c_klasse,150000,6,benzin,mercedes_benz,nein,2016-03-26 00:00:00,0,70567,2016-03-29 15:16:02
108150,108150,2016-03-10 00:36:24,Ich_biete_hier_opel_meriva,privat,Angebot,2800,control,limousine,2016,manuell,101,meriva,150000,10,benzin,opel,nein,2016-03-10 00:00:00,0,58095,2016-03-20 03:18:30
72161,72161,2016-03-29 20:06:23,Top_gepflegter_Opel_Vectra_LEDER__Klima__VOLLAUSSTATTUNG,privat,Angebot,3300,control,limousine,2002,manuell,0,vectra,150000,9,benzin,opel,nein,2016-03-29 00:00:00,0,61389,2016-04-06 09:17:59
192678,192678,2016-03-21 18:41:47,Opel_Astra,privat,Angebot,1399,test,limousine,2000,automatik,116,astra,150000,3,benzin,opel,nein,2016-03-21 00:00:00,0,88525,2016-04-02 19:46:49
342162,342162,2016-03-23 00:48:49,BMW_X3_xDrive20d_Aut._Navi_prof_Leder_Garantie,privat,Angebot,29990,test,limousine,2012,automatik,184,x_reihe,60000,9,diesel,bmw,nein,2016-03-22 00:00:00,0,63741,2016-04-07 04:17:01
205596,205596,2016-03-25 00:58:35,BMW_318_Ci,privat,Angebot,3750,control,coupe,2002,manuell,143,3er,150000,4,benzin,bmw,nein,2016-03-24 00:00:00,0,86156,2016-03-25 06:53:29
129039,129039,2016-03-28 18:54:11,Seat_Ibiza_1.4_16V_Reference__5_tuerer_1._Hand,privat,Angebot,8000,control,kleinwagen,2013,manuell,86,ibiza,40000,8,benzin,seat,nein,2016-03-28 00:00:00,0,94362,2016-03-30 10:45:30
255723,255723,2016-03-19 11:06:22,Audi_A6_F4_Kobilimousine_2_0_l,privat,Angebot,7500,test,kombi,2008,automatik,145,a6,150000,9,diesel,audi,nein,2016-03-19 00:00:00,0,60433,2016-03-20 18:10:35
126408,126408,2016-03-24 18:39:34,BMW_320d_DPF_Touring,privat,Angebot,8400,test,kombi,2007,manuell,163,3er,150000,0,diesel,bmw,nein,2016-03-24 00:00:00,0,91611,2016-04-07 12:16:34
14059,14059,2016-03-26 11:47:25,Hallo_verkaufe_hier_einen_Mercedes_Benz_Wasserpumpe_defekt,privat,Angebot,800,control,limousine,1997,manuell,150,e_klasse,150000,11,benzin,mercedes_benz,ja,2016-03-26 00:00:00,0,68169,2016-04-05 23:16:45
27854,27854,2016-03-24 16:58:45,C_220_CDI_DPF_Avantgarde,privat,Angebot,4500,control,limousine,2008,manuell,0,c_klasse,150000,11,diesel,mercedes_benz,nein,2016-03-24 00:00:00,0,35435,2016-03-24 18:25:35
10560,10560,2016-03-09 10:53:03,Chevrolet_Captiva_2.0_4WD_7_Sitzer_Automatik_LT_Exclusive,privat,Angebot,9500,control,suv,2007,automatik,150,captiva,150000,9,diesel,chevrolet,nein,2016-03-09 00:00:00,0,39343,2016-04-05 14:46:25
184355,184355,2016-03-16 12:47:13,Opel_Astra_16V,privat,Angebot,1200,test,limousine,1997,manuell,101,astra,150000,2,benzin,opel,nein,2016-03-16 00:00:00,0,61197,2016-04-06 07:16:57
312347,312347,2016-03-09 19:37:38,Renault_Laguna_Grandtour_2.2_dCi_Initiale,privat,Angebot,2500,test,kombi,2003,manuell,150,laguna,150000,5,diesel,renault,nein,2016-03-09 00:00:00,0,63457,2016-04-05 12:45:54
67606,67606,2016-03-23 18:47:22,Top_Angebot_320_Clk,privat,Angebot,2250,test,coupe,1999,automatik,220,c_klasse,150000,3,benzin,mercedes_benz,ja,2016-03-23 00:00:00,0,73035,2016-04-05 23:45:11
117553,117553,2016-03-15 15:37:18,Jeep_Cherokee_mit_tuev_neue_reifen_bremsen,privat,Angebot,1700,control,suv,1991,automatik,171,cherokee,150000,1,benzin,jeep,nein,2016-03-15 00:00:00,0,42929,2016-03-15 16:44:44
202050,202050,2016-03-27 14:42:30,Renault_TWINGO_1.2_Authentique__44.200_km_Scheckheft_TOP_ZUSTAND,privat,Angebot,3800,control,kleinwagen,2008,manuell,58,twingo,50000,3,benzin,renault,nein,2016-03-27 00:00:00,0,29640,2016-04-07 10:46:11
258104,258104,2016-03-06 17:21:23,Smart_smart__Brabus,privat,Angebot,4999,control,kleinwagen,2008,manuell,84,fortwo,100000,9,benzin,smart,nein,2016-03-06 00:00:00,0,63069,2016-04-06 22:15:46
356474,356474,2016-03-31 13:50:58,Seat_Arosa_1.4_MPI_TÜV_NEU!!!Zahnriemen_NEU!!!,privat,Angebot,999,control,kleinwagen,1999,manuell,60,arosa,150000,3,benzin,seat,nein,2016-03-31 00:00:00,0,52066,2016-04-06 06:44:47
360666,360666,2016-03-25 23:54:47,Volkswagen_Polo_III_6N2_EDITION_KLIMA,privat,Angebot,2299,control,kleinwagen,2001,manuell,50,polo,125000,7,benzin,volkswagen,nein,2016-03-25 00:00:00,0,26789,2016-03-26 08:40:01
296683,296683,2016-03-05 17:56:01,VW_Golf_Plus_United_1.4_TSI__mit_AHK__SHZ__PDC__8_fach_bereift,privat,Angebot,9200,test,limousine,2008,manuell,122,golf,50000,10,benzin,volkswagen,nein,2016-02-19 00:00:00,0,50374,2016-03-06 04:41:53
133021,133021,2016-03-23 10:25:23,BMW_535d_Touring,privat,Angebot,12000,control,kombi,2005,automatik,272,5er,150000,4,diesel,bmw,nein,2016-03-23 00:00:00,0,56567,2016-04-04 06:23:06
304733,304733,2016-03-10 16:36:40,Opel_Vectra,privat,Angebot,1299,control,limousine,1996,manuell,75,vectra,125000,1,benzin,opel,nein,2016-03-10 00:00:00,0,40597,2016-04-05 18:18:27
256051,256051,2016-03-26 19:48:07,Volkswagen_Golf_2.0_TDI_DPF_Comfortline_Sport_140_PS,privat,Angebot,8700,control,limousine,2008,manuell,140,golf,125000,12,diesel,volkswagen,nein,2016-03-26 00:00:00,0,94099,2016-04-06 09:46:53
137540,137540,2016-03-15 19:49:38,Opel_Zafira__7___Sitzer,privat,Angebot,4999,control,limousine,2017,manuell,120,zafira,150000,9,diesel,opel,nein,2016-03-15 00:00:00,0,92721,2016-04-07 00:17:25
26929,26929,2016-03-11 20:55:33,MINI_Cooper_Clubman_Soho__Sommer_/Winterreifen_,privat,Angebot,13500,control,kombi,2010,manuell,122,clubman,30000,10,benzin,mini,nein,2016-03-11 00:00:00,0,22043,2016-03-12 12:16:22
255864,255864,2016-03-09 12:57:07,Kadett_C_Coupe,privat,Angebot,2500,control,coupe,1978,manuell,0,kadett,125000,0,benzin,opel,nein,2016-03-09 00:00:00,0,89547,2016-03-10 08:46:18
313663,313663,2016-03-28 02:53:35,Cl500_Cl63_Cl_65_amg_Mehrfacher_Pokalsieger,privat,Angebot,34800,test,limousine,2017,automatik,388,cl,125000,7,benzin,mercedes_benz,nein,2016-03-27 00:00:00,0,67063,2016-03-28 08:48:28
196137,196137,2016-03-19 19:25:37,Renault_Twingo_1.2_LEV_16V_75,privat,Angebot,1480,control,kleinwagen,2013,manuell,75,twingo,30000,4,benzin,renault,ja,2016-03-19 00:00:00,0,57537,2016-03-20 11:26:35
124682,124682,2016-03-30 19:46:38,Verkaufe_Vito_111_CDI,privat,Angebot,7300,test,bus,2006,manuell,116,vito,5000,7,diesel,mercedes_benz,nein,2016-03-30 00:00:00,0,10711,2016-04-07 11:44:21
54731,54731,2016-03-17 10:55:48,Hyundai_Santa_Fe_2.4_2WD_GLS,privat,Angebot,2500,test,suv,2003,manuell,145,santa,150000,9,benzin,hyundai,nein,2016-03-17 00:00:00,0,83512,2016-04-06 10:44:28
240182,240182,2016-03-28 11:51:38,Golf_1_4L_EURO_4,privat,Angebot,1450,control,limousine,2000,manuell,75,golf,150000,11,benzin,volkswagen,nein,2016-03-28 00:00:00,0,88677,2016-03-30 02:16:42
296879,296879,2016-03-10 20:54:59,BMW_5er_520d,privat,Angebot,9900,test,kombi,2008,manuell,177,5er,30000,7,diesel,bmw,nein,2016-03-10 00:00:00,0,29303,2016-03-15 18:46:17
215475,215475,2016-03-05 16:51:48,Toyota_Yaris_1_3_6_Gang_Cool__wenig_Kilometer,privat,Angebot,7990,control,kleinwagen,2009,manuell,100,yaris,10000,10,benzin,toyota,nein,2016-03-05 00:00:00,0,24589,2016-04-05 16:44:35
264782,264782,2016-03-15 19:55:15,Golf_3_Cabrio_TÜV_bis_03.2017,privat,Angebot,1399,control,cabrio,1997,manuell,75,golf,150000,7,benzin,volkswagen,nein,2016-03-15 00:00:00,0,50129,2016-03-24 10:44:58
318447,318447,2016-03-24 03:02:30,Nissan_Primera_1.8,privat,Angebot,1950,test,limousine,2000,manuell,114,primera,150000,4,benzin,nissan,nein,2016-03-24 00:00:00,0,76189,2016-04-06 21:46:11
56310,56310,2016-03-17 23:55:47,BMW_525d_Touring,privat,Angebot,11000,control,kombi,2004,manuell,177,5er,150000,9,diesel,bmw,nein,2016-03-17 00:00:00,0,30539,2016-04-05 21:18:44
331445,331445,2016-03-05 20:51:32,Peugeot_1007,privat,Angebot,2750,control,kleinwagen,2005,manuell,73,1_reihe,125000,6,benzin,peugeot,nein,2016-03-05 00:00:00,0,46145,2016-03-17 19:50:57
250308,250308,2016-03-18 16:37:57,Lexus_RX_450h__hybrid__EXCLUSIV_LINE,privat,Angebot,35250,test,suv,2011,automatik,299,golf,30000,3,hybrid,sonstige_autos,nein,2016-03-18 00:00:00,0,47551,2016-03-29 13:16:31
23080,23080,2016-03-25 11:39:31,VW_T5_Buss_3_Sitzer_Diesel,privat,Angebot,7200,test,bus,2008,manuell,88,transporter,150000,9,diesel,volkswagen,nein,2016-03-25 00:00:00,0,93458,2016-04-06 11:45:29
82044,82044,2016-03-07 12:46:29,Peugeot_307,privat,Angebot,2450,test,limousine,2002,manuell,109,3_reihe,150000,11,benzin,peugeot,nein,2016-03-07 00:00:00,0,38667,2016-04-05 17:45:56
104732,104732,2016-03-28 17:48:57,VW_Passat_1_8_35i,privat,Angebot,650,test,kombi,1995,manuell,90,passat,150000,11,benzin,volkswagen,nein,2016-03-28 00:00:00,0,33332,2016-03-28 17:48:57
214968,214968,2016-03-06 00:58:47,Werkafen_toyota,privat,Angebot,6500,control,limousine,2008,manuell,126,auris,125000,12,diesel,toyota,nein,2016-03-05 00:00:00,0,87437,2016-03-15 11:44:17
275120,275120,2016-03-31 14:58:07,"Opel_Calibra_2.5_V6_""_Young_""_inkl._17_Zoll_Omega_Felgen",privat,Angebot,1499,control,coupe,1997,manuell,170,calibra,150000,8,benzin,opel,ja,2016-03-31 00:00:00,0,97828,2016-04-06 08:16:48
52355,52355,2016-03-29 12:39:00,Mazda_3_2.0_Sport_Top,privat,Angebot,4000,test,limousine,2005,manuell,150,3_reihe,125000,3,benzin,mazda,nein,2016-03-29 00:00:00,0,36358,2016-04-05 21:44:50
228171,228171,2016-03-30 13:06:41,cabrio_automatik_130668km_2hand_klima_navi_leder,privat,Angebot,3950,control,cabrio,2004,automatik,0,ptcruiser,150000,8,benzin,chrysler,nein,2016-03-30 00:00:00,0,65239,2016-04-07 06:17:42
274601,274601,2016-03-14 18:37:02,C_220_CDI__Avantgarde,privat,Angebot,3000,test,limousine,2006,manuell,0,c_klasse,150000,12,diesel,mercedes_benz,nein,2016-03-14 00:00:00,0,92265,2016-03-14 18:37:02
350943,350943,2016-03-12 00:52:55,Audi_A4_B7_2_0_TFSI__QUATTRO,privat,Angebot,9999,test,limousine,2007,manuell,200,a4,150000,3,benzin,audi,nein,2016-03-11 00:00:00,0,91749,2016-03-16 04:47:36
159487,159487,2016-03-31 14:38:36,BMW_320d_DPF_Touring,privat,Angebot,3999,control,kombi,2005,manuell,163,3er,150000,5,diesel,bmw,nein,2016-03-31 00:00:00,0,81825,2016-04-06 07:15:46
20307,20307,2016-04-02 14:55:50,Toyota_Avensis_2.2_D_Combi_Executive,privat,Angebot,6500,test,kombi,2006,manuell,177,avensis,125000,11,diesel,toyota,nein,2016-04-02 00:00:00,0,58511,2016-04-06 13:44:37
148170,148170,2016-03-08 13:51:54,Opel_Astra_Cabrio_2.2_16V_Edition_Bertone,privat,Angebot,4444,control,cabrio,2002,manuell,147,astra,125000,4,benzin,opel,nein,2016-03-08 00:00:00,0,22145,2016-04-06 00:16:54
258782,258782,2016-04-01 20:46:51,Suche_e39_Limousine,privat,Angebot,1500,test,limousine,2000,manuell,0,5er,150000,0,benzin,bmw,nein,2016-04-01 00:00:00,0,12627,2016-04-01 20:46:51
234363,234363,2016-03-29 11:45:27,Mercedes_Benz_C_180_Kompressor_Automatik_Elegance,privat,Angebot,9800,test,limousine,2005,automatik,143,c_klasse,70000,6,benzin,mercedes_benz,nein,2016-03-29 00:00:00,0,76571,2016-04-05 20:44:53
266261,266261,2016-03-30 19:54:21,BMW_518i_touring_Executive,privat,Angebot,650,test,kombi,1995,manuell,116,5er,150000,4,benzin,bmw,nein,2016-03-30 00:00:00,0,79356,2016-03-30 19:54:21
